"country","coub","sex","age","reg_region","fborn","education","number"
"NAM","PAK",1,3,"ASIA",1,56,17
"NAM","PAK",1,3,"ASIA",1,99,1
"NAM","PAK",1,4,"ASIA",1,2,2
"NAM","PAK",1,4,"ASIA",1,3,3
"NAM","PAK",1,4,"ASIA",1,56,5
"NAM","PAK",1,5,"ASIA",1,1,2
"NAM","PAK",1,5,"ASIA",1,2,2
"NAM","PAK",1,5,"ASIA",1,56,2
"NAM","PAK",2,1,"ASIA",1,1,1
"NAM","PAK",2,2,"ASIA",1,3,1
"NAM","PAK",2,3,"ASIA",1,56,3
"NAM","PAK",2,5,"ASIA",1,56,2
"NAM","PAN",1,4,"SCAC",1,3,1
"NAM","PAN",2,2,"SCAC",1,3,1
"NAM","PER",1,2,"SCAC",1,1,1
"NAM","PER",1,6,"SCAC",1,56,1
"NAM","PER",2,3,"SCAC",1,56,1
"NAM","PER",2,4,"SCAC",1,56,1
"NAM","PHL",1,1,"ASIA",1,1,2
"NAM","PHL",1,1,"ASIA",1,99,1
"NAM","PHL",1,2,"ASIA",1,2,1
"NAM","PHL",1,2,"ASIA",1,56,1
"NAM","PHL",1,3,"ASIA",1,1,1
"NAM","PHL",1,3,"ASIA",1,3,2
"NAM","PHL",1,3,"ASIA",1,56,3
"NAM","PHL",1,3,"ASIA",1,99,1
"NAM","PHL",1,4,"ASIA",1,3,4
"NAM","PHL",1,4,"ASIA",1,56,8
"NAM","PHL",1,5,"ASIA",1,2,1
"NAM","PHL",1,5,"ASIA",1,3,1
"NAM","PHL",1,5,"ASIA",1,56,7
"NAM","PHL",1,5,"ASIA",1,99,1
"NAM","PHL",1,6,"ASIA",1,3,1
"NAM","PHL",1,6,"ASIA",1,56,1
"NAM","PHL",1,7,"ASIA",1,3,1
"NAM","PHL",1,7,"ASIA",1,56,6
"NAM","PHL",2,1,"ASIA",1,1,6
"NAM","PHL",2,1,"ASIA",1,99,1
"NAM","PHL",2,2,"ASIA",1,2,1
"NAM","PHL",2,2,"ASIA",1,3,1
"NAM","PHL",2,2,"ASIA",1,56,1
"NAM","PHL",2,3,"ASIA",1,3,2
"NAM","PHL",2,3,"ASIA",1,56,5
"NAM","PHL",2,4,"ASIA",1,2,1
"NAM","PHL",2,4,"ASIA",1,3,4
"NAM","PHL",2,4,"ASIA",1,56,8
"NAM","PHL",2,4,"ASIA",1,99,1
"NAM","PHL",2,5,"ASIA",1,1,1
"NAM","PHL",2,5,"ASIA",1,56,6
"NAM","PHL",2,6,"ASIA",1,3,1
"NAM","PHL",2,6,"ASIA",1,56,7
"NAM","PHL",2,7,"ASIA",1,3,2
"NAM","PHL",2,7,"ASIA",1,56,8
"NAM","PNG",2,6,"OCEA",1,56,1
"NAM","POL",1,2,"EURO",1,3,1
"NAM","POL",1,2,"EURO",1,99,1
"NAM","POL",1,3,"EURO",1,3,3
"NAM","POL",1,3,"EURO",1,56,3
"NAM","POL",1,4,"EURO",1,3,2
"NAM","POL",1,4,"EURO",1,56,3
"NAM","POL",1,5,"EURO",1,3,2
"NAM","POL",1,5,"EURO",1,56,4
"NAM","POL",1,5,"EURO",1,99,1
"NAM","POL",1,6,"EURO",1,3,1
"NAM","POL",1,7,"EURO",1,1,1
"NAM","POL",1,7,"EURO",1,2,1
"NAM","POL",1,7,"EURO",1,3,2
"NAM","POL",1,7,"EURO",1,56,3
"NAM","POL",2,2,"EURO",1,1,1
"NAM","POL",2,2,"EURO",1,3,1
"NAM","POL",2,2,"EURO",1,56,1
"NAM","POL",2,3,"EURO",1,56,6
"NAM","POL",2,3,"EURO",1,99,1
"NAM","POL",2,4,"EURO",1,2,1
"NAM","POL",2,4,"EURO",1,56,3
"NAM","POL",2,5,"EURO",1,3,4
"NAM","POL",2,5,"EURO",1,56,6
"NAM","POL",2,5,"EURO",1,99,1
"NAM","POL",2,6,"EURO",1,2,1
"NAM","POL",2,6,"EURO",1,3,4
"NAM","POL",2,6,"EURO",1,99,1
"NAM","POL",2,7,"EURO",1,2,2
"NAM","POL",2,7,"EURO",1,3,2
"NAM","POL",2,7,"EURO",1,56,3
"NAM","POL",2,7,"EURO",1,99,2
"NAM","PRT",1,1,"EURO",1,2,3
"NAM","PRT",1,1,"EURO",1,99,2
"NAM","PRT",1,2,"EURO",1,2,2
"NAM","PRT",1,2,"EURO",1,3,2
"NAM","PRT",1,2,"EURO",1,56,1
"NAM","PRT",1,3,"EURO",1,1,1
"NAM","PRT",1,3,"EURO",1,2,2
"NAM","PRT",1,3,"EURO",1,3,4
"NAM","PRT",1,3,"EURO",1,56,4
"NAM","PRT",1,4,"EURO",1,1,2
"NAM","PRT",1,4,"EURO",1,2,4
"NAM","PRT",1,4,"EURO",1,3,5
"NAM","PRT",1,4,"EURO",1,56,5
"NAM","PRT",1,5,"EURO",1,1,1
"NAM","PRT",1,5,"EURO",1,2,5
"NAM","PRT",1,5,"EURO",1,3,6
"NAM","PRT",1,5,"EURO",1,56,10
"NAM","PRT",1,5,"EURO",1,99,2
"NAM","PRT",1,6,"EURO",1,1,2
"NAM","PRT",1,6,"EURO",1,2,4
"NAM","PRT",1,6,"EURO",1,3,10
"NAM","PRT",1,6,"EURO",1,56,6
"NAM","PRT",1,7,"EURO",1,1,11
"NAM","PRT",1,7,"EURO",1,2,5
"NAM","PRT",1,7,"EURO",1,3,6
"NAM","PRT",1,7,"EURO",1,56,5
"NAM","PRT",2,1,"EURO",1,1,7
"NAM","PRT",2,1,"EURO",1,99,2
"NAM","PRT",2,2,"EURO",1,3,1
"NAM","PRT",2,2,"EURO",1,56,2
"NAM","PRT",2,3,"EURO",1,1,1
"NAM","PRT",2,3,"EURO",1,2,3
"NAM","PRT",2,3,"EURO",1,3,2
"NAM","PRT",2,3,"EURO",1,56,1
"NAM","PRT",2,4,"EURO",1,1,1
"NAM","PRT",2,4,"EURO",1,2,1
"NAM","PRT",2,4,"EURO",1,3,3
"NAM","PRT",2,4,"EURO",1,56,3
"NAM","PRT",2,5,"EURO",1,1,3
"NAM","PRT",2,5,"EURO",1,2,1
"NAM","PRT",2,5,"EURO",1,3,6
"NAM","PRT",2,5,"EURO",1,56,4
"NAM","PRT",2,6,"EURO",1,1,1
"NAM","PRT",2,6,"EURO",1,2,4
"NAM","PRT",2,6,"EURO",1,3,5
"NAM","PRT",2,6,"EURO",1,56,2
"NAM","PRT",2,7,"EURO",1,1,6
"NAM","PRT",2,7,"EURO",1,2,2
"NAM","PRT",2,7,"EURO",1,3,3
"NAM","QAT",1,5,"ASIA",1,56,1
"NAM","QAT",1,5,"ASIA",1,99,1
"NAM","QAT",2,1,"ASIA",1,99,2
"NAM","ROU",1,2,"EURO",1,3,1
"NAM","ROU",1,3,"EURO",1,2,1
"NAM","ROU",1,3,"EURO",1,3,1
"NAM","ROU",1,3,"EURO",1,56,1
"NAM","ROU",1,4,"EURO",1,2,1
"NAM","ROU",1,6,"EURO",1,56,1
"NAM","ROU",1,6,"EURO",1,99,1
"NAM","ROU",2,1,"EURO",1,1,1
"NAM","ROU",2,2,"EURO",1,1,1
"NAM","ROU",2,4,"EURO",1,2,1
"NAM","ROU",2,5,"EURO",1,56,1
"NAM","ROU",2,6,"EURO",1,56,2
"NAM","RUS",1,1,"EURO",1,1,5
"NAM","RUS",1,1,"EURO",1,99,2
"NAM","RUS",1,2,"EURO",1,1,1
"NAM","RUS",1,2,"EURO",1,2,2
"NAM","RUS",1,2,"EURO",1,3,13
"NAM","RUS",1,2,"EURO",1,56,5
"NAM","RUS",1,2,"EURO",1,99,3
"NAM","RUS",1,3,"EURO",1,3,3
"NAM","RUS",1,3,"EURO",1,56,5
"NAM","RUS",1,3,"EURO",1,99,2
"NAM","RUS",1,4,"EURO",1,56,4
"NAM","RUS",1,4,"EURO",1,99,7
"NAM","RUS",1,5,"EURO",1,2,1
"NAM","RUS",1,5,"EURO",1,3,2
"NAM","RUS",1,5,"EURO",1,56,7
"NAM","RUS",1,5,"EURO",1,99,38
"NAM","RUS",1,6,"EURO",1,1,1
"NAM","RUS",1,6,"EURO",1,3,1
"NAM","RUS",1,6,"EURO",1,56,4
"NAM","RUS",1,6,"EURO",1,99,6
"NAM","RUS",1,7,"EURO",1,3,1
"NAM","RUS",1,7,"EURO",1,56,1
"NAM","RUS",2,1,"EURO",1,1,2
"NAM","RUS",2,1,"EURO",1,2,1
"NAM","RUS",2,2,"EURO",1,2,5
"NAM","RUS",2,2,"EURO",1,3,4
"NAM","RUS",2,2,"EURO",1,56,8
"NAM","RUS",2,3,"EURO",1,2,1
"NAM","RUS",2,3,"EURO",1,3,2
"NAM","RUS",2,3,"EURO",1,56,16
"NAM","RUS",2,4,"EURO",1,2,1
"NAM","RUS",2,4,"EURO",1,56,9
"NAM","RUS",2,5,"EURO",1,1,2
"NAM","RUS",2,5,"EURO",1,2,1
"NAM","RUS",2,5,"EURO",1,3,2
"NAM","RUS",2,5,"EURO",1,56,4
"NAM","RUS",2,6,"EURO",1,1,1
"NAM","RUS",2,6,"EURO",1,3,1
"NAM","RUS",2,6,"EURO",1,56,6
"NAM","RUS",2,7,"EURO",1,56,1
"NAM","RUS",2,7,"EURO",1,99,1
"NAM","RWA",1,1,"AFRI",1,1,5
"NAM","RWA",1,2,"AFRI",1,1,2
"NAM","RWA",1,2,"AFRI",1,2,5
"NAM","RWA",1,2,"AFRI",1,3,6
"NAM","RWA",1,3,"AFRI",1,1,11
"NAM","RWA",1,3,"AFRI",1,2,4
"NAM","RWA",1,3,"AFRI",1,3,2
"NAM","RWA",1,3,"AFRI",1,56,4
"NAM","RWA",1,3,"AFRI",1,99,1
"NAM","RWA",1,4,"AFRI",1,1,11
"NAM","RWA",1,4,"AFRI",1,2,3
"NAM","RWA",1,4,"AFRI",1,3,8
"NAM","RWA",1,4,"AFRI",1,56,3
"NAM","RWA",1,4,"AFRI",1,99,1
"NAM","RWA",1,5,"AFRI",1,1,4
"NAM","RWA",1,5,"AFRI",1,2,2
"NAM","RWA",1,5,"AFRI",1,3,2
"NAM","RWA",1,5,"AFRI",1,56,8
"NAM","RWA",1,5,"AFRI",1,99,1
"NAM","RWA",1,6,"AFRI",1,2,1
"NAM","RWA",1,6,"AFRI",1,56,1
"NAM","RWA",1,7,"AFRI",1,1,2
"NAM","RWA",2,1,"AFRI",1,1,3
"NAM","RWA",2,1,"AFRI",1,2,1
"NAM","RWA",2,2,"AFRI",1,1,4
"NAM","RWA",2,2,"AFRI",1,2,5
"NAM","RWA",2,2,"AFRI",1,3,3
"NAM","RWA",2,2,"AFRI",1,56,3
"NAM","RWA",2,2,"AFRI",1,99,1
"NAM","RWA",2,3,"AFRI",1,1,4
"NAM","RWA",2,3,"AFRI",1,2,1
"NAM","RWA",2,3,"AFRI",1,3,1
"NAM","RWA",2,3,"AFRI",1,56,2
"NAM","RWA",2,4,"AFRI",1,1,3
"NAM","RWA",2,4,"AFRI",1,2,2
"NAM","RWA",2,4,"AFRI",1,3,5
"NAM","RWA",2,4,"AFRI",1,56,3
"NAM","RWA",2,4,"AFRI",1,99,1
"NAM","RWA",2,5,"AFRI",1,1,1
"NAM","RWA",2,5,"AFRI",1,3,1
"NAM","RWA",2,5,"AFRI",1,56,4
"NAM","RWA",2,6,"AFRI",1,1,2
"NAM","RWA",2,6,"AFRI",1,3,1
"NAM","RWA",2,6,"AFRI",1,56,2
"NAM","RWA",2,7,"AFRI",1,1,4
"NAM","SAU",1,6,"ASIA",1,56,1
"NAM","SAU",2,5,"ASIA",1,3,1
"NAM","SDN",1,1,"AFRI",1,1,1
"NAM","SDN",1,1,"AFRI",1,2,1
"NAM","SDN",1,1,"AFRI",1,99,1
"NAM","SDN",1,2,"AFRI",1,1,1
"NAM","SDN",1,2,"AFRI",1,2,1
"NAM","SDN",1,2,"AFRI",1,3,2
"NAM","SDN",1,2,"AFRI",1,56,3
"NAM","SDN",1,3,"AFRI",1,1,1
"NAM","SDN",1,3,"AFRI",1,3,2
"NAM","SDN",1,3,"AFRI",1,56,3
"NAM","SDN",1,4,"AFRI",1,2,1
"NAM","SDN",1,4,"AFRI",1,3,2
"NAM","SDN",1,4,"AFRI",1,56,2
"NAM","SDN",1,5,"AFRI",1,1,1
"NAM","SDN",1,5,"AFRI",1,2,2
"NAM","SDN",1,5,"AFRI",1,3,6
"NAM","SDN",1,5,"AFRI",1,56,4
"NAM","SDN",1,6,"AFRI",1,3,1
"NAM","SDN",1,6,"AFRI",1,99,1
"NAM","SDN",1,7,"AFRI",1,1,1
"NAM","SDN",1,7,"AFRI",1,2,1
"NAM","SDN",1,7,"AFRI",1,3,2
"NAM","SDN",2,1,"AFRI",1,1,2
"NAM","SDN",2,1,"AFRI",1,99,1
"NAM","SDN",2,2,"AFRI",1,1,1
"NAM","SDN",2,2,"AFRI",1,2,2
"NAM","SDN",2,2,"AFRI",1,3,1
"NAM","SDN",2,2,"AFRI",1,56,1
"NAM","SDN",2,3,"AFRI",1,2,1
"NAM","SDN",2,3,"AFRI",1,3,2
"NAM","SDN",2,3,"AFRI",1,56,4
"NAM","SDN",2,4,"AFRI",1,3,3
"NAM","SDN",2,4,"AFRI",1,56,3
"NAM","SDN",2,5,"AFRI",1,1,1
"NAM","SDN",2,5,"AFRI",1,2,1
"NAM","SDN",2,5,"AFRI",1,3,6
"NAM","SDN",2,5,"AFRI",1,56,1
"NAM","SDN",2,6,"AFRI",1,1,2
"NAM","SDN",2,6,"AFRI",1,2,1
"NAM","SDN",2,6,"AFRI",1,3,2
"NAM","SDN",2,6,"AFRI",1,56,2
"NAM","SDN",2,7,"AFRI",1,3,2
"NAM","SDN",2,7,"AFRI",1,56,1
"NAM","SEN",1,1,"AFRI",1,1,1
"NAM","SEN",1,2,"AFRI",1,3,2
"NAM","SEN",1,3,"AFRI",1,3,1
"NAM","SEN",1,3,"AFRI",1,56,1
"NAM","SEN",1,4,"AFRI",1,56,1
"NAM","SEN",1,5,"AFRI",1,3,1
"NAM","SEN",1,6,"AFRI",1,56,1
"NAM","SEN",2,1,"AFRI",1,1,1
"NAM","SEN",2,3,"AFRI",1,2,1
"NAM","SEN",2,3,"AFRI",1,3,1
"NAM","SEN",2,3,"AFRI",1,56,1
"NAM","SEN",2,4,"AFRI",1,56,1
"NAM","SGP",1,3,"ASIA",1,3,1
"NAM","SGP",1,4,"ASIA",1,3,1
"NAM","SGP",1,4,"ASIA",1,56,1
"NAM","SGP",1,6,"ASIA",1,56,1
"NAM","SGP",2,3,"ASIA",1,56,1
"NAM","SGP",2,4,"ASIA",1,3,1
"NAM","SGP",2,6,"ASIA",1,56,1
"NAM","SLE",1,1,"AFRI",1,1,1
"NAM","SLE",1,1,"AFRI",1,99,1
"NAM","SLE",1,2,"AFRI",1,2,3
"NAM","SLE",1,2,"AFRI",1,3,2
"NAM","SLE",1,2,"AFRI",1,56,1
"NAM","SLE",1,3,"AFRI",1,3,1
"NAM","SLE",1,3,"AFRI",1,56,5
"NAM","SLE",1,4,"AFRI",1,2,4
"NAM","SLE",1,4,"AFRI",1,3,1
"NAM","SLE",1,4,"AFRI",1,56,2
"NAM","SLE",1,4,"AFRI",1,99,1
"NAM","SLE",1,5,"AFRI",1,3,2
"NAM","SLE",1,5,"AFRI",1,56,2
"NAM","SLE",1,6,"AFRI",1,1,2
"NAM","SLE",1,6,"AFRI",1,2,1
"NAM","SLE",1,6,"AFRI",1,56,1
"NAM","SLE",1,7,"AFRI",1,1,2
"NAM","SLE",1,7,"AFRI",1,2,1
"NAM","SLE",1,7,"AFRI",1,56,1
"NAM","SLE",2,1,"AFRI",1,1,1
"NAM","SLE",2,1,"AFRI",1,99,1
"NAM","SLE",2,2,"AFRI",1,3,2
"NAM","SLE",2,2,"AFRI",1,56,1
"NAM","SLE",2,3,"AFRI",1,2,1
"NAM","SLE",2,3,"AFRI",1,3,3
"NAM","SLE",2,3,"AFRI",1,56,4
"NAM","SLE",2,4,"AFRI",1,2,1
"NAM","SLE",2,4,"AFRI",1,3,3
"NAM","SLE",2,4,"AFRI",1,56,2
"NAM","SLE",2,5,"AFRI",1,3,1
"NAM","SLE",2,5,"AFRI",1,56,4
"NAM","SLE",2,6,"AFRI",1,1,2
"NAM","SLE",2,6,"AFRI",1,3,1
"NAM","SLE",2,6,"AFRI",1,56,2
"NAM","SLE",2,7,"AFRI",1,2,1
"NAM","SLE",2,7,"AFRI",1,3,2
"NAM","SMR",1,4,"EURO",1,3,1
"NAM","SMR",2,7,"EURO",1,2,1
"NAM","SOM",1,1,"AFRI",1,99,2
"NAM","SOM",1,2,"AFRI",1,2,2
"NAM","SOM",1,2,"AFRI",1,99,6
"NAM","SOM",1,3,"AFRI",1,3,1
"NAM","SOM",1,3,"AFRI",1,99,6
"NAM","SOM",1,4,"AFRI",1,56,4
"NAM","SOM",1,4,"AFRI",1,99,4
"NAM","SOM",1,5,"AFRI",1,56,1
"NAM","SOM",1,7,"AFRI",1,2,1
"NAM","SOM",2,1,"AFRI",1,1,2
"NAM","SOM",2,2,"AFRI",1,1,1
"NAM","SOM",2,2,"AFRI",1,2,1
"NAM","SOM",2,2,"AFRI",1,56,1
"NAM","SOM",2,3,"AFRI",1,99,1
"NAM","SOM",2,4,"AFRI",1,1,2
"NAM","SOM",2,4,"AFRI",1,56,2
"NAM","SOM",2,7,"AFRI",1,3,1
"NAM","STP",1,2,"AFRI",1,2,1
"NAM","STP",1,5,"AFRI",1,3,1
"NAM","SVK",1,7,"EURO",1,2,1
"NAM","SVK",1,7,"EURO",1,3,1
"NAM","SVK",1,7,"EURO",1,56,2
"NAM","SVK",2,3,"EURO",1,56,1
"NAM","SVN",1,4,"EURO",1,56,1
"NAM","SVN",2,3,"EURO",1,56,1
"NAM","SVN",2,5,"EURO",1,3,1
"NAM","SVN",2,7,"EURO",1,56,2
"NAM","SWE",1,1,"EURO",1,2,1
"NAM","SWE",1,1,"EURO",1,99,2
"NAM","SWE",1,2,"EURO",1,3,1
"NAM","SWE",1,2,"EURO",1,99,1
"NAM","SWE",1,3,"EURO",1,3,2
"NAM","SWE",1,3,"EURO",1,56,1
"NAM","SWE",1,4,"EURO",1,1,1
"NAM","SWE",1,4,"EURO",1,56,5
"NAM","SWE",1,5,"EURO",1,3,2
"NAM","SWE",1,5,"EURO",1,56,1
"NAM","SWE",1,6,"EURO",1,56,3
"NAM","SWE",1,7,"EURO",1,3,1
"NAM","SWE",2,1,"EURO",1,1,6
"NAM","SWE",2,1,"EURO",1,99,1
"NAM","SWE",2,2,"EURO",1,2,1
"NAM","SWE",2,2,"EURO",1,3,1
"NAM","SWE",2,3,"EURO",1,1,1
"NAM","SWE",2,3,"EURO",1,3,1
"NAM","SWE",2,3,"EURO",1,56,1
"NAM","SWE",2,4,"EURO",1,1,1
"NAM","SWE",2,4,"EURO",1,3,1
"NAM","SWE",2,4,"EURO",1,56,1
"NAM","SWE",2,5,"EURO",1,2,1
"NAM","SWE",2,5,"EURO",1,3,2
"NAM","SWE",2,5,"EURO",1,56,2
"NAM","SWZ",1,1,"AFRI",1,1,3
"NAM","SWZ",1,1,"AFRI",1,99,2
"NAM","SWZ",1,2,"AFRI",1,2,1
"NAM","SWZ",1,2,"AFRI",1,3,2
"NAM","SWZ",1,2,"AFRI",1,56,1
"NAM","SWZ",1,3,"AFRI",1,3,9
"NAM","SWZ",1,3,"AFRI",1,56,6
"NAM","SWZ",1,4,"AFRI",1,2,1
"NAM","SWZ",1,4,"AFRI",1,3,3
"NAM","SWZ",1,4,"AFRI",1,56,3
"NAM","SWZ",1,5,"AFRI",1,56,1
"NAM","SWZ",1,6,"AFRI",1,3,4
"NAM","SWZ",1,6,"AFRI",1,56,2
"NAM","SWZ",1,7,"AFRI",1,3,1
"NAM","SWZ",1,7,"AFRI",1,56,1
"NAM","SWZ",2,1,"AFRI",1,1,5
"NAM","SWZ",2,1,"AFRI",1,99,5
"NAM","SWZ",2,2,"AFRI",1,2,1
"NAM","SWZ",2,2,"AFRI",1,3,2
"NAM","SWZ",2,2,"AFRI",1,56,3
"NAM","SWZ",2,3,"AFRI",1,3,3
"NAM","SWZ",2,3,"AFRI",1,56,2
"NAM","SWZ",2,4,"AFRI",1,56,3
"NAM","SWZ",2,5,"AFRI",1,3,3
"NAM","SWZ",2,5,"AFRI",1,56,3
"NAM","SWZ",2,6,"AFRI",1,2,1
"NAM","SWZ",2,6,"AFRI",1,3,1
"NAM","SWZ",2,6,"AFRI",1,56,2
"NAM","SWZ",2,7,"AFRI",1,1,1
"NAM","SWZ",2,7,"AFRI",1,2,1
"NAM","SWZ",2,7,"AFRI",1,3,2
"NAM","SWZ",2,7,"AFRI",1,99,1
"NAM","SYC",1,2,"AFRI",1,3,1
"NAM","SYC",1,2,"AFRI",1,99,1
"NAM","SYC",1,3,"AFRI",1,56,2
"NAM","SYC",1,4,"AFRI",1,3,1
"NAM","SYC",1,4,"AFRI",1,56,1
"NAM","SYC",1,5,"AFRI",1,2,1
"NAM","SYC",1,5,"AFRI",1,56,1
"NAM","SYC",1,6,"AFRI",1,2,2
"NAM","SYC",2,2,"AFRI",1,3,1
"NAM","SYC",2,2,"AFRI",1,99,1
"NAM","SYC",2,3,"AFRI",1,3,1
"NAM","SYC",2,4,"AFRI",1,56,1
"NAM","SYC",2,5,"AFRI",1,2,1
"NAM","SYC",2,5,"AFRI",1,3,1
"NAM","SYC",2,5,"AFRI",1,56,2
"NAM","SYC",2,6,"AFRI",1,56,1
"NAM","SYC",2,7,"AFRI",1,1,1
"NAM","SYC",2,7,"AFRI",1,2,1
"NAM","SYC",2,7,"AFRI",1,3,1
"NAM","SYC",2,7,"AFRI",1,56,1
"NAM","SYR",1,1,"ASIA",1,1,1
"NAM","TGO",1,1,"AFRI",1,1,1
"NAM","TGO",1,2,"AFRI",1,2,1
"NAM","TGO",1,2,"AFRI",1,3,1
"NAM","TGO",1,4,"AFRI",1,56,1
"NAM","TGO",1,5,"AFRI",1,56,1
"NAM","TGO",2,2,"AFRI",1,3,1
"NAM","TGO",2,2,"AFRI",1,56,1
"NAM","TGO",2,3,"AFRI",1,56,2
"NAM","TGO",2,4,"AFRI",1,56,1
"NAM","TGO",2,5,"AFRI",1,1,1
"NAM","THA",1,1,"ASIA",1,99,1
"NAM","THA",1,2,"ASIA",1,2,1
"NAM","THA",1,2,"ASIA",1,3,2
"NAM","THA",1,2,"ASIA",1,56,1
"NAM","THA",1,4,"ASIA",1,3,1
"NAM","THA",1,4,"ASIA",1,56,3
"NAM","THA",1,5,"ASIA",1,3,1
"NAM","THA",1,6,"ASIA",1,3,1
"NAM","THA",1,6,"ASIA",1,56,1
"NAM","THA",1,7,"ASIA",1,3,1
"NAM","THA",1,7,"ASIA",1,56,1
"NAM","THA",2,1,"ASIA",1,1,1
"NAM","THA",2,1,"ASIA",1,2,1
"NAM","THA",2,2,"ASIA",1,3,1
"NAM","THA",2,2,"ASIA",1,56,1
"NAM","THA",2,3,"ASIA",1,3,1
"NAM","THA",2,3,"ASIA",1,56,3
"NAM","THA",2,4,"ASIA",1,3,1
"NAM","THA",2,5,"ASIA",1,1,1
"NAM","THA",2,5,"ASIA",1,3,1
"NAM","THA",2,5,"ASIA",1,56,2
"NAM","THA",2,6,"ASIA",1,2,1
"NAM","THA",2,6,"ASIA",1,56,2
"NAM","TLS",1,5,"ASIA",1,3,1
"NAM","TLS",2,4,"ASIA",1,56,1
"NAM","TTO",1,1,"SCAC",1,99,1
"NAM","TTO",2,4,"SCAC",1,56,1
"NAM","TUN",1,4,"AFRI",1,3,1
"NAM","TUN",1,6,"AFRI",1,56,1
"NAM","TUN",2,6,"AFRI",1,2,1
"NAM","TUR",1,1,"EURO",1,99,1
"NAM","TUR",1,2,"EURO",1,2,1
"NAM","TUR",1,3,"EURO",1,56,1
"NAM","TUR",1,4,"EURO",1,3,1
"NAM","TUR",1,4,"EURO",1,56,2
"NAM","TUR",1,5,"EURO",1,56,3
"NAM","TUR",2,1,"EURO",1,1,1
"NAM","TUR",2,1,"EURO",1,99,1
"NAM","TUR",2,2,"EURO",1,56,1
"NAM","TUR",2,3,"EURO",1,56,1
"NAM","TUR",2,5,"EURO",1,56,2
"NAM","TZA",1,1,"AFRI",1,1,16
"NAM","TZA",1,1,"AFRI",1,99,4
"NAM","TZA",1,2,"AFRI",1,1,5
"NAM","TZA",1,2,"AFRI",1,2,9
"NAM","TZA",1,2,"AFRI",1,3,15
"NAM","TZA",1,2,"AFRI",1,56,4
"NAM","TZA",1,3,"AFRI",1,1,7
"NAM","TZA",1,3,"AFRI",1,2,4
"NAM","TZA",1,3,"AFRI",1,3,18
"NAM","TZA",1,3,"AFRI",1,56,27
"NAM","TZA",1,3,"AFRI",1,99,2
"NAM","TZA",1,4,"AFRI",1,1,3
"NAM","TZA",1,4,"AFRI",1,2,3
"NAM","TZA",1,4,"AFRI",1,3,16
"NAM","TZA",1,4,"AFRI",1,56,28
"NAM","TZA",1,4,"AFRI",1,99,3
"NAM","TZA",1,5,"AFRI",1,2,1
"NAM","TZA",1,5,"AFRI",1,3,3
"NAM","TZA",1,5,"AFRI",1,56,24
"NAM","TZA",1,5,"AFRI",1,99,3
"NAM","TZA",1,6,"AFRI",1,2,3
"NAM","TZA",1,6,"AFRI",1,3,8
"NAM","TZA",1,6,"AFRI",1,56,18
"NAM","TZA",1,7,"AFRI",1,1,4
"NAM","TZA",1,7,"AFRI",1,2,3
"NAM","TZA",1,7,"AFRI",1,3,5
"NAM","TZA",1,7,"AFRI",1,56,2
"NAM","TZA",1,7,"AFRI",1,99,1
"NAM","TZA",2,1,"AFRI",1,1,13
"NAM","TZA",2,1,"AFRI",1,2,4
"NAM","TZA",2,1,"AFRI",1,99,9
"NAM","TZA",2,2,"AFRI",1,1,4
"NAM","TZA",2,2,"AFRI",1,2,6
"NAM","TZA",2,2,"AFRI",1,3,16
"NAM","TZA",2,2,"AFRI",1,56,9
"NAM","TZA",2,3,"AFRI",1,1,1
"NAM","TZA",2,3,"AFRI",1,2,6
"NAM","TZA",2,3,"AFRI",1,3,17
"NAM","TZA",2,3,"AFRI",1,56,21
"NAM","TZA",2,3,"AFRI",1,99,1
"NAM","TZA",2,4,"AFRI",1,1,2
"NAM","TZA",2,4,"AFRI",1,2,3
"NAM","TZA",2,4,"AFRI",1,3,10
"NAM","TZA",2,4,"AFRI",1,56,20
"NAM","TZA",2,4,"AFRI",1,99,1
"NAM","TZA",2,5,"AFRI",1,1,1
"NAM","TZA",2,5,"AFRI",1,2,7
"NAM","TZA",2,5,"AFRI",1,3,6
"NAM","TZA",2,5,"AFRI",1,56,16
"NAM","TZA",2,6,"AFRI",1,1,2
"NAM","TZA",2,6,"AFRI",1,3,5
"NAM","TZA",2,6,"AFRI",1,56,6
"NAM","TZA",2,7,"AFRI",1,1,3
"NAM","TZA",2,7,"AFRI",1,2,2
"NAM","TZA",2,7,"AFRI",1,3,4
"NAM","TZA",2,7,"AFRI",1,56,4
"NAM","TZA",2,7,"AFRI",1,99,1
"NAM","UGA",1,1,"AFRI",1,1,7
"NAM","UGA",1,1,"AFRI",1,2,1
"NAM","UGA",1,1,"AFRI",1,99,9
"NAM","UGA",1,2,"AFRI",1,1,1
"NAM","UGA",1,2,"AFRI",1,2,2
"NAM","UGA",1,2,"AFRI",1,3,4
"NAM","UGA",1,2,"AFRI",1,56,7
"NAM","UGA",1,3,"AFRI",1,1,2
"NAM","UGA",1,3,"AFRI",1,3,6
"NAM","UGA",1,3,"AFRI",1,56,19
"NAM","UGA",1,4,"AFRI",1,1,3
"NAM","UGA",1,4,"AFRI",1,2,2
"NAM","UGA",1,4,"AFRI",1,3,2
"NAM","UGA",1,4,"AFRI",1,56,20
"NAM","UGA",1,4,"AFRI",1,99,2
"NAM","UGA",1,5,"AFRI",1,1,1
"NAM","UGA",1,5,"AFRI",1,3,1
